Date,Start Time,End Time,Code,Subject_en,Subject_th,Credits,Note,Section,Section_Type_en,Section_Type_th,Building,Room,Instructor_th,Instructor_en,Proctor
2026-03-17,9:00,12:00,01208241,Thermodynamics,อุณหพลศาสตร์,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง
อนุญาตให้นำตารางเทอร์โมไดนามิกส์เข้าห้องสอบได้ 1 เล่ม
โดยห้ามมีกระดาษแนบใดๆทั้งสิ้น",251,Lecture,บรรยาย,อาคาร 11,S707,ธเนศ อรุณศรีโสภณ(ผู้กรอกเกรด),Tanet Aroonsrisopon(Master),"นายธเนศ อรุณศรีโสภณ
นางสุภาพร สถิตย์"
2026-03-17,9:00,12:00,01208241,Thermodynamics,อุณหพลศาสตร์,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง
อนุญาตให้นำตารางเทอร์โมไดนามิกส์เข้าห้องสอบได้ 1 เล่ม
โดยห้ามมีกระดาษแนบใดๆทั้งสิ้น",251,Lecture,บรรยาย,อาคาร 11,S708,ธเนศ อรุณศรีโสภณ(ผู้กรอกเกรด),Tanet Aroonsrisopon(Master),"นายเฉลิมพล เปล่งสะอาด
นายสุเมธ เชื้อสุดใจ"
2026-03-17,9:00,12:00,01213216,Mechanical Behavior of Materials,พฤติกรรมทางกลของวัสดุ,4,"โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,410,"ยุรนันท์ หาญลำยวง(ผู้กรอกเกรด) ,พรทิพย์ เล็กพิทยา ,ราชธีร์ เตชไพศาลเจริญกิจ","Yuranan Hanlumyuang(Master) ,Porntip Lekpittaya ,Ratchatee Techapiesancharoenkij","นางพรทิพย์ เล็กพิทยา
นายอานนท์ นุชอนงค์
นางสาวปาริชาติ ชะอุ่ม"
2026-03-17,9:00,12:00,01213216,Mechanical Behavior of Materials,พฤติกรรมทางกลของวัสดุ,4,"โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 14,410,"ยุรนันท์ หาญลำยวง(ผู้กรอกเกรด) ,พรทิพย์ เล็กพิทยา ,ราชธีร์ เตชไพศาลเจริญกิจ","Yuranan Hanlumyuang(Master) ,Porntip Lekpittaya ,Ratchatee Techapiesancharoenkij","นางพรทิพย์ เล็กพิทยา
นายอานนท์ นุชอนงค์
นางสาวปาริชาติ ชะอุ่ม"
2026-03-17,9:00,12:00,01213216,Mechanical Behavior of Materials,พฤติกรรมทางกลของวัสดุ,4,"โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,410,"ยุรนันท์ หาญลำยวง(ผู้กรอกเกรด) ,พรทิพย์ เล็กพิทยา ,ราชธีร์ เตชไพศาลเจริญกิจ","Yuranan Hanlumyuang(Master) ,Porntip Lekpittaya ,Ratchatee Techapiesancharoenkij","นางพรทิพย์ เล็กพิทยา
นายอานนท์ นุชอนงค์
นางสาวปาริชาติ ชะอุ่ม"
2026-03-17,9:00,12:00,01213216,Mechanical Behavior of Materials,พฤติกรรมทางกลของวัสดุ,4,"โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 14,410,"ยุรนันท์ หาญลำยวง(ผู้กรอกเกรด) ,พรทิพย์ เล็กพิทยา ,ราชธีร์ เตชไพศาลเจริญกิจ","Yuranan Hanlumyuang(Master) ,Porntip Lekpittaya ,Ratchatee Techapiesancharoenkij","นางพรทิพย์ เล็กพิทยา
นายอานนท์ นุชอนงค์
นางสาวปาริชาติ ชะอุ่ม"
2026-03-17,13:00,16:00,01202361,Green Technology for Chemical Engineers,เทคโนโลยีสีเขียวสำหรับวิศวกรเคมี,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N707,วิกานดา วราห์บัณฑูรวิทย์(ผู้กรอกเกรด),Viganda Varabuntoonvit(Master),"นางสาววิกานดา วราห์บัณฑูรวิทย์
นางสาวสุพัตรา ศรีจิ๋ว"
2026-03-17,13:00,16:00,01202361,Green Technology for Chemical Engineers,เทคโนโลยีสีเขียวสำหรับวิศวกรเคมี,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N708,วิกานดา วราห์บัณฑูรวิทย์(ผู้กรอกเกรด),Viganda Varabuntoonvit(Master),"นางสาวกุลปวีณ์ จิตะพันธ์กุล
นางพัชรี เสริฐเจิม"
2026-03-17,13:00,16:00,01202361,Green Technology for Chemical Engineers,เทคโนโลยีสีเขียวสำหรับวิศวกรเคมี,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,N708,วิกานดา วราห์บัณฑูรวิทย์(ผู้กรอกเกรด),Viganda Varabuntoonvit(Master),"นางสาวกุลปวีณ์ จิตะพันธ์กุล
นางพัชรี เสริฐเจิม"
2026-03-17,13:00,16:00,01203333,Design of Timber and Steel Structures,การออกแบบโครงสร้างไม้และเหล็ก,3,"OB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,410,"ปิยะ โชติกไกร(ผู้กรอกเกรด) ,ตระกูล อร่ามรักษ์","Piya Chotickai(Master) ,Trakool Aramrak","นายปิยะ โชติกไกร
นางสาวพลอยเครือ แจ่มวิถีเลิศ
นางสาวอารียา สุดใจ"
2026-03-17,13:00,16:00,01204313,Algorithm Design and Analysis,การวิเคราะห์และออกแบบขั้นตอนวิธี,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N803,"ธนาวินท์ รักธรรมานนท์(ผู้กรอกเกรด) ,ธนะ วัฒนวารุณ","Thanawin Rakthanmanon(Master) ,Tana Wattanawaroon","นายจิตร์ทัศน์ ฝักเจริญผล
นายธนาวินท์ รักธรรมานนท์"
2026-03-17,13:00,16:00,01204313,Algorithm Design and Analysis,การวิเคราะห์และออกแบบขั้นตอนวิธี,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N802,"ธนาวินท์ รักธรรมานนท์(ผู้กรอกเกรด) ,ธนะ วัฒนวารุณ","Thanawin Rakthanmanon(Master) ,Tana Wattanawaroon","นายธนะ วัฒนวารุณ
นางสาวประนอม ศิริมังคโล"
2026-03-17,13:00,16:00,01205215,Computer Programming for Electrical Engineers,การเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกรไฟฟ้า,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 14,204,พูนลาภ ลามศรีจันทร์(ผู้กรอกเกรด),Poonlap Lamsrichan(Master),"นายพูนลาภ ลามศรีจันทร์
นางสาวนริศรา สังฆะขี"
2026-03-17,13:00,16:00,01205215,Computer Programming for Electrical Engineers,การเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกรไฟฟ้า,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
ไม่อนุญาต เครื่องคิดเลข",250,Lecture,บรรยาย,อาคาร 14,204,พูนลาภ ลามศรีจันทร์(ผู้กรอกเกรด),Poonlap Lamsrichan(Master),"นายพูนลาภ ลามศรีจันทร์
นางสาวนริศรา สังฆะขี"
